School ID,Name of School,"Elementary, Middle, or High School",CPS Performance Policy Status,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students) ,Average Teacher Attendance,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade Average ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,Latitude,Longitude
609894,John B Drake Elementary School,ES,Probation,No,Average,59,20,Average,57,Average,46,Average,43,Very Weak,16,Average,50,Average,49,93.8,43.3,95.9,100,63,NDA,15.7,29.8,67.1,60,41.8,50,83.1,78.5,7.7,26.9,7.7,9.5,-0.2,0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,249,41.84379445,-87.61776768
610002,Thomas Hoyne Elementary School,ES,Not on Probation,No,Strong,67,66,Strong,77,Strong,73,Strong,67,Strong,66,NDA,NDA,NDA,NDA,94.8,0,95.4,100,40.2,NDA,36.2,42.7,56.3,61.7,54,65,50,50,14.6,41.5,23.4,14,0.7,0,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,288,41.73330693,-87.5681905
609981,Phobe Apperson Hearst Elementary School,ES,Probation,No,Weak,33,NDA,Weak,31,Weak,27,NDA,NDA,NDA,NDA,Weak,45,Weak,44,92.1,25.5,95.8,97.9,52.2,48.8,14.9,10.7,29.7,40,29.5,22.2,50,47.1,7.1,10.7,4.9,6.7,-0.2,-1.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,364,41.80818821,-87.74576315
609791,Perkins Bass Elementary School,ES,Probation,No,Weak,28,50,Average,47,Average,57,Average,52,Average,42,Average,47,Average,49,92.1,28.9,96.4,100,61.7,42.2,15.5,15.9,45.3,31.5,23.9,18.6,53.6,38.8,7.3,11.9,5,6,-0.1,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,369,41.77427377,-87.65354234
609766,Jacqueline B Vaughn Occupational High School,HS,Not Applicable,No,Average,57,72,Weak,33,Weak,20,Strong,67,Strong,69,Strong,63,Strong,57,87.6,3.7,95.5,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,55.6,65.3,NDA,203,41.96035141,-87.76462602
609897,Charles W Earle Elementary School,ES,Probation,No,Weak,24,NDA,Strong,62,Strong,71,NDA,NDA,NDA,NDA,Average,53,Average,48,93.8,16.9,94.6,100,37.5,36.8,44.1,20.8,56.1,73.8,38.6,25,59.4,50.7,12,20,9.8,5.6,1.1,-0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,331,41.78230211,-87.66777712
609800,Frank I Bennett Elementary School,ES,Probation,No,Average,46,46,Average,55,Strong,66,Average,55,Average,56,Average,47,Weak,45,92.5,6.5,95.9,100,57.2,41.9,35.3,27.4,56.2,56.7,55.2,34.2,60.5,58.6,10,40,13.7,8.4,0.7,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,504,41.71041656,-87.61735342
609836,Arthur E Canty Elementary School,ES,Not on Probation,No,Very Strong,87,64,Strong,70,Strong,64,Average,49,Average,47,Strong,66,Average,53,96.1,2.3,96.1,99.1,75.3,60.6,77.2,58.3,52.9,62,81.3,71.3,61.4,59.7,41.3,60,47.4,34.2,0.3,0.1,29.8,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,784,41.94799245,-87.8293319
609943,Samuel Gompers Fine Arts Options Elementary School,ES,Not on Probation,No,Weak,34,42,Average,48,Average,52,Average,57,Average,59,Average,49,Average,47,93.6,54.2,96,100,NDA,NDA,36.9,30.1,57.9,56.5,36.8,29.5,67.5,56.3,3.9,15.7,13.5,8.5,0.4,-0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,285,41.67058298,-87.62258098
609976,Stephen K Hayt Elementary School,ES,Not on Probation,No,Strong,72,61,Average,52,Average,44,Average,48,Strong,66,NDA,NDA,NDA,NDA,95.6,55.6,96,99.3,78.2,59.2,50.8,46.9,56.9,66.5,55.5,46.3,61.5,57.5,26.7,39.5,28.6,23.2,0.3,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1000,41.99456814,-87.6685227
609988,Patrick Henry Elementary School,ES,Not on Probation,No,Average,45,56,Average,46,Average,43,Strong,68,Average,45,Average,52,Average,49,95.1,4.3,95.9,100,56.6,35.5,42.1,38.1,68.2,61.3,30.4,48.2,44.6,75,NDA,NDA,12.5,12.3,0.6,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,650,41.95896179,-87.71566829
610215,Francisco I Madero Middle School,MS,Probation,Yes,Average,49,32,Average,48,Average,47,Average,49,Weak,34,Average,47,Average,52,95.1,7.1,97,100,NDA,NDA,NDA,NDA,NDA,NDA,28.5,28.4,34.3,54.5,10.5,25.3,15.1,4.9,-1.1,-0.7,16.5,50,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,314,41.84098398,-87.70508585
609755,Whitney M Young Magnet High School,HS,Not on Probation,No,Very Strong,95,80,Strong,69,Strong,67,Average,52,Average,46,Average,53,Average,50,94.6,1.2,94.9,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,100,99,99.5,77,-1.2,-0.8,56.3,89.2,20.8,21,22.6,22.8,2,26.6,4,89,93.9,88.3,2166,41.87859028,-87.66419634
610153,William H Ryder Math & Science Specialty Elementary School,ES,Probation,No,Weak,34,NDA,Average,42,Average,50,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,93,22.5,94.3,96.4,73.6,56.9,21.6,6.8,32.7,37.5,37.7,17.7,44.6,37,20.5,33.3,10.6,5.6,-0.5,-1.6,27.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,302,41.73536767,-87.63887904
609935,Matthew Gallistel Elementary Language Academy,ES,Not on Probation,No,Average,49,45,Weak,37,Weak,32,Average,49,Average,40,Average,50,Weak,44,95.1,5.9,96.3,100,66.7,53.6,40.1,23.7,48.7,62.2,46.7,34,62.8,58.6,17.4,27.7,17.8,12.9,-0.6,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1408,41.70682232,-87.53513861
610217,James Ward Elementary School,ES,Not on Probation,No,Average,49,65,Average,50,Average,46,Strong,63,Average,56,Average,48,Weak,43,97.8,1.3,96.9,100,74.8,63.8,71.6,57,68.1,80.6,77.8,53.3,79.3,51.9,44.2,34.6,51.1,23.8,-0.1,-1,43.6,50,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,492,41.84395162,-87.63531815
610068,Hanson Park Elementary School,ES,Not on Probation,No,Weak,35,NDA,Weak,34,Weak,33,NDA,NDA,NDA,NDA,Average,50,Average,47,95,24.4,94.9,100,48.5,42.6,31,20.6,45.9,51.5,42,29.2,50.7,41.2,12.4,22.1,14.4,11,-0.8,-0.5,14,88.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1499,41.92392771,-87.76152094
610357,Spry Community Links High School,HS,Not on Probation,No,Strong,70,NDA,Very Strong,92,Very Strong,87,NDA,NDA,NDA,NDA,Strong,56,Average,51,95.6,9.7,95.7,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,14.3,14.6,15.5,15.9,1.6,16.9,1.4,35,73.7,65.2,205,41.84815451,-87.69912725
609751,Dr  Martin Luther King  Jr  College Prep High School,HS,Not on Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Strong,56,Average,52,92.9,4.4,96.3,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,17.4,17.7,17.7,18.1,0.7,20.5,2.8,31.9,75.4,85.1,915,41.81369471,-87.60383761
610363,Walt Disney Magnet Elementary School,ES,Not on Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96.4,7.7,96.4,100,NDA,53.8,63.9,64.9,54.7,64.1,72.8,69.6,59.9,51,38.7,53.3,46,35.7,0.4,0.6,20,74.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1651,41.95680712,-87.6461175
610156,Louis Armstrong Math & Science Elementary School,ES,Probation,No,Average,42,NDA,Average,49,Strong,62,NDA,NDA,NDA,NDA,Strong,59,Average,53,92.6,83.4,97.9,100,NDA,NDA,20,16.5,36.4,31.6,41.4,34.5,57.1,60.7,NDA,NDA,1.7,7.8,-0.8,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,93,41.87378243,-87.75920297
610246,Edward Beasley Elementary Magnet Academic Center,ES,Not on Probation,No,Average,47,NDA,Weak,34,Average,48,NDA,NDA,NDA,NDA,Weak,42,Weak,45,95,10.3,94.7,100,74,54.1,39.8,38.7,43.6,47.5,53.8,55.4,57.3,54.2,27,43,26.4,21.3,0.3,0.3,38.6,76.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1365,41.79847228,-87.62565509
610544,Mariano Azuela Elementary School,ES,Not on Probation,No,Average,54,96,Strong,61,Very Strong,81,Strong,73,Very Strong,84,Average,47,Strong,58,95.5,19.7,0,98.7,69.5,42.9,28.7,26.1,48.2,32.1,46.9,34.9,55.2,57.4,NDA,NDA,13,11.9,-1.3,0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,873,41.77105158,-87.73992325
609678,William Jones College Preparatory High School,HS,Not on Probation,No,Very Strong,92,NDA,Strong,64,Strong,67,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,93.8,4.5,95.3,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,19.6,20.3,21.3,21.1,1.5,24.8,3.5,83.3,90.1,86.9,871,41.87441898,-87.62775497
610045,Robert H Lawrence Elementary School,ES,Probation,No,Very Weak,19,29,Average,40,Average,51,Weak,35,Weak,30,NDA,NDA,NDA,NDA,90.7,14,95.3,100,56.7,35.9,9,14.6,41.2,31,8,15.8,37.3,40.6,5.3,15.8,2.7,3.4,-1.4,-1.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,371,41.71440176,-87.56716721
609845,George Washington Carver Primary School,ES,Probation,No,Weak,25,NDA,Weak,33,Weak,30,NDA,NDA,NDA,NDA,Average,52,Strong,57,90.9,15.6,94.7,100,37.4,36.6,23.8,19.7,38.8,45.8,22,17.1,27.9,43.1,4.5,22.7,9.4,8,-0.8,-0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,546,41.65367428,-87.59952683
609916,Enrico Fermi Elementary School,ES,Probation,No,Weak,30,42,Strong,65,Strong,63,Average,42,Average,47,NDA,NDA,NDA,NDA,89.9,101.2,95.4,100,43.8,8.3,10.7,18.1,35.9,26.6,6.3,7.9,32.7,32.7,0,11.5,0.6,2.6,-1,-1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,238,41.76772772,-87.59039017
610290,Benjamin E Mays Elementary Academy,ES,Not on Probation,No,Weak,27,23,Average,55,Average,48,Average,41,Weak,37,NDA,NDA,NDA,NDA,95.5,0.3,96.6,100,NDA,60.7,45.9,26.8,47.2,60.2,37.2,24.7,60.7,57.8,17.1,31.4,17.4,9.6,0.1,-0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,301,41.77256081,-87.64612737
610032,Wendell E Green Elementary School,ES,Not on Probation,No,Weak,32,NDA,Average,47,Average,53,NDA,NDA,NDA,NDA,Average,53,Average,47,93.9,20.1,95.7,100,59.4,46.3,53,39.2,72.6,63.5,55.2,37.5,59.8,67.5,12.5,12.5,25.8,15.7,2.2,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,254,41.71931953,-87.65248591
610097,William P Nixon Elementary School,ES,Not on Probation,No,Average,52,NDA,Strong,70,Strong,62,NDA,NDA,NDA,NDA,Weak,46,Average,47,95.6,3.5,95.8,100,66.9,25,31.8,27.8,52.4,57.3,35.5,20.7,57,50,NDA,NDA,11.2,9.6,-0.1,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1061,41.91959342,-87.73138368
609839,Carroll-Rosenwald Specialty Elementary School,ES,Not on Probation,No,Weak,35,NDA,Very Weak,12,Very Weak,12,NDA,NDA,NDA,NDA,Average,48,Average,47,94.8,27.8,95.6,100,63.1,47.5,26.7,29.4,52,38.4,37.1,27.7,45.1,43.5,13.8,30,11.8,9.1,-0.6,0.6,10.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,537,41.74248931,-87.696003
609775,John P Altgeld Elementary School,ES,Probation,No,Average,48,37,Strong,64,Average,58,Weak,27,Weak,35,Weak,46,Average,48,91.9,32.9,95.5,100,42.1,NDA,30.1,34.4,67.1,52.4,37.2,37.2,56,56.8,8.8,40.4,16.4,20.9,-0.8,3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,527,41.76510322,-87.6582125
610334,Al Raby High School,HS,Probation,No,Average,52,NDA,Average,51,Average,53,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,80.3,14,95.1,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12.8,13,14.1,14,1.2,15.2,1.1,13.5,72.2,64.2,551,41.886183,-87.71539705
609975,John Hay Elementary Community Academy,ES,Probation,No,Average,44,NDA,Average,49,Strong,61,NDA,NDA,NDA,NDA,Average,52,Strong,55,92.9,30.8,97.1,100,53.8,51.5,45.8,26.8,58,68.4,34.3,34.1,68.7,65.2,0,5.4,11.9,10,0,0.9,10.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,554,41.89918473,-87.75585034
609918,Eugene Field Elementary School,ES,Not on Probation,No,Average,42,33,Average,47,Weak,37,Weak,21,Very Weak,8,Weak,44,Average,53,96.8,10,96.7,100,NDA,NDA,23.9,24.3,49.4,51.4,48.4,36.4,70.3,53.2,7.4,13,9.8,7.9,-0.2,0.1,45.6,20,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,375,42.00966462,-87.66994862
610201,Ole A Thorp Elementary Scholastic Academy,ES,Not on Probation,No,Strong,70,61,Average,47,Average,40,Average,47,Average,57,Average,50,Average,50,96.4,25.8,95.8,100,80.6,62.3,62.3,65,56.8,55.9,73.9,66.5,64.8,61.5,46.8,58.5,48.8,38.7,0.8,-0.5,33.7,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,834,41.94859865,-87.77764028
609873,Crown Community Academy of Fine Arts Center Elementary School,ES,Probation,No,Weak,27,39,Average,51,Average,52,Average,45,Weak,31,Average,49,Average,51,92.5,100.5,96.7,100,51.6,38,12.5,16.1,35.2,38.7,36.7,28.1,64.3,56.6,3.4,6.9,3.9,8.8,-0.3,1,13.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,298,41.85266155,-87.7125068
610520,LaSalle II Magnet Elementary School,ES,Not on Probation,No,Strong,66,81,Weak,36,Average,52,Very Strong,83,Strong,79,Strong,55,Average,51,95.1,5.6,94.8,100,NDA,NDA,61.1,69.9,82.5,80.2,61.1,76.4,70.4,85.5,NDA,NDA,33.8,38,1.1,2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,609,41.90290876,-87.67373263
609762,Percy L Julian High School,HS,Probation,No,Weak,28,50,Weak,30,Weak,35,Average,53,Average,51,NDA,NDA,NDA,NDA,74.6,33.4,94.2,98.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,13.1,12.8,14.2,13.9,0.8,14.8,0.6,8.3,60.3,54.9,1226,41.70585971,-87.65378585
610173,Jesse Sherwood Elementary School,ES,Probation,No,Weak,38,NDA,Average,47,Average,58,NDA,NDA,NDA,NDA,Average,51,Strong,56,92,3.9,95.5,100,50.9,41.5,17.6,17.1,51.5,47.5,55.2,40,79.6,65.2,NDA,NDA,25.7,12.9,3.6,3.2,43.1,71.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,355,41.7907728,-87.6322812
610015,Joseph Jungman Elementary School,ES,Probation,No,Weak,36,34,Average,56,Average,53,Weak,20,Average,43,Average,48,Average,49,96.4,5.3,96.3,93.8,75.5,34.7,32.5,20,59.2,64.4,25,34.9,51.3,71.3,6.9,34.5,7.8,6.6,0.1,-0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,286,41.85810053,-87.65233933
610150,Betsy Ross Elementary School,ES,Probation,No,Weak,39,NDA,Average,51,Average,50,NDA,NDA,NDA,NDA,Weak,37,Weak,44,88.9,64.1,93.9,97.9,25.3,31,10.3,8.2,31.5,22.8,24.4,20.2,56.3,38.1,0,5.3,2.5,2,-0.1,-1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,350,41.78383382,-87.62365383
610005,Charles Evans Hughes Elementary School,ES,Probation,No,Average,42,NDA,Very Strong,82,Strong,72,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,94.4,0,94.7,100,69.2,63.3,32.6,16.9,40.3,76,54.8,20.8,69.6,45.8,5.9,23.5,12.2,4.7,0.5,-1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,315,41.86049033,-87.73177486
610202,George W Tilton Elementary School,ES,Probation,No,Very Weak,6,25,Weak,30,Average,41,Weak,25,Average,44,Average,51,Average,49,91.4,65.5,95.1,100,51.1,39.6,22.5,10.8,29,36.8,29.1,12,46.2,21.4,14.3,8.8,10,3.5,-0.7,-2.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,321,41.88409703,-87.73052949
610163,Frederick Stock Elementary School,ES,NDA,No,NDA,,99,NDA,,NDA,,Very Strong,84,Very Strong,81,Strong,69,Strong,63,72.4,0,95.7,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,260,42.0168639,-87.81420664
610072,Garrett A Morgan Elementary School,ES,Probation,No,Weak,28,38,Average,58,Average,55,Average,46,Weak,36,Average,47,Weak,46,92,10,94.8,96.8,71.2,39.6,28.3,26.2,56.3,64.6,19.2,30.9,53.1,55.8,8.3,21.7,7.9,3.2,-0.7,0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,237,41.74124549,-87.64007166
610024,Lazaro Cardenas Elementary School,ES,Not on Probation,No,NDA,,58,NDA,,NDA,,Strong,62,Average,58,Average,52,Strong,57,96.3,3.2,98.5,100,77.2,59.6,31.9,26.5,41.4,57.7,NDA,NDA,NDA,NDA,NDA,NDA,26.3,15.8,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,654,41.8485071,-87.71598119
610135,Portage Park Elementary School,ES,Not on Probation,No,Strong,62,NDA,Average,46,Weak,32,NDA,NDA,NDA,NDA,Average,48,Average,53,94.2,3.7,95.9,100,67.3,33.8,53.7,41.6,45.9,61.1,62.8,55.3,51.2,44.1,27.1,37.4,22.9,21.1,-0.2,0.8,22,66.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1139,41.9570151,-87.76100593
610098,Alfred Nobel Elementary School,ES,Not on Probation,No,Weak,37,34,Weak,37,Weak,35,Average,48,Weak,36,Average,48,Average,51,94.6,24.8,95.2,100,55.4,33.2,26.7,23.2,47.3,50,39.2,28.1,59.5,51,15.2,16.7,9.7,7.1,-0.3,0.7,23.4,44.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,801,41.90612797,-87.72993324
609888,Mary Mapes Dodge Elementary Renaissance Academy,ES,Not on Probation,No,Average,57,61,Strong,68,Strong,73,Strong,77,Very Strong,83,Strong,56,Strong,57,94.4,12.7,97.1,100,NDA,NDA,51.4,49.7,53.1,55.2,53.2,54,59,51.1,12,22,29.4,16,0.4,-1.6,43.1,19,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,434,41.88282068,-87.6930162
609987,Thomas A Hendricks Elementary Community Academy,ES,Probation,No,Weak,33,NDA,Strong,67,Strong,78,NDA,NDA,NDA,NDA,Average,51,Average,52,91.2,61.8,95.6,100,58.7,60,31.6,12.1,41.1,50,48.5,16.7,71.9,54.9,7.5,32.5,8.5,1,0.9,-2.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,307,41.81579314,-87.63370133
610029,Rodolfo Lozano Bilingual & International Center Elementary School,ES,Not on Probation,No,Average,55,NDA,Weak,39,Weak,37,NDA,NDA,NDA,NDA,Weak,45,Average,53,94.8,0.9,96.2,100,70,38.7,31,29.5,44.7,54.3,38.9,34.7,55.6,50,15,20,9.3,11.3,-0.4,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,319,41.90891372,-87.66505758
610012,Edward Jenner Elementary Academy of the Arts,ES,Probation,No,Average,50,34,Strong,62,Average,41,Weak,20,Weak,26,Average,49,Average,53,88.9,16,94.8,98.7,34.8,21.3,21.9,10.7,42.3,57.7,37.1,14.5,69.4,46.7,4.3,25.5,8.2,1.3,2,0.2,45.8,31.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,314,41.90205805,-87.64101894
610325,Logandale Middle School,MS,Not on Probation,No,Average,56,NDA,Weak,32,Weak,28,NDA,NDA,NDA,NDA,Average,50,Average,51,95.1,5.1,95.6,100,NDA,NDA,NDA,NDA,NDA,NDA,39.1,31,56.9,55.1,20,22.6,11.6,7.8,-0.6,-0.3,34.8,37.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,941,41.9339976,-87.70804359
610250,Rueben Salazar Elementary Bilingual Center,ES,Not on Probation,No,Strong,64,NDA,Average,54,Average,53,NDA,NDA,NDA,NDA,Average,52,Average,47,95.1,44.6,95.8,100,68.3,33.1,61.7,50.8,53.3,75.7,43.6,60.2,54.3,65.6,22.6,64.5,20.5,15.5,0.9,0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,444,41.90144445,-87.63373912
610081,Mark Sheridan Elementary Math & Science Academy,ES,Not on Probation,No,Strong,74,59,Average,53,Strong,63,Average,59,Strong,63,Strong,55,Average,51,96.8,1.3,97,95.9,85.5,NDA,62.7,74,72.3,77.4,59.4,62.4,67.8,61.3,35.9,42.2,47.2,38.3,1.5,1.5,50,65.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,535,41.84437293,-87.64131399
610023,William H King Elementary School,ES,Probation,No,Average,47,NDA,Average,44,Average,47,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,92.4,17.7,95.1,100,42.1,NDA,30.1,29.4,57.5,53.8,36.8,27.5,65.9,69,10,16.7,10.6,8.4,0.3,-0.4,40.6,7.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,264,41.87186209,-87.68875632
610161,Arna Wendell Bontemps Elementary School,ES,Probation,No,Weak,33,NDA,Average,48,Average,59,NDA,NDA,NDA,NDA,Average,53,Average,52,94.2,31.2,95.8,100,36.4,26.9,25.7,20.8,64.3,64.8,28.7,22.1,54.3,51.9,0,18.8,7.5,4.2,-1.1,-2.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,345,41.78857298,-87.65634499
609807,Lionel Hampton Fine & Performing Arts Elementary School,ES,Probation,No,Average,42,NDA,Weak,34,Weak,28,NDA,NDA,NDA,NDA,Weak,46,Average,51,95,94.9,96.6,100,59.6,40,35.3,28.6,57.1,56.1,37.6,33.8,52.8,54.6,9,37.2,9.4,9.4,-1,0,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,658,41.75348432,-87.70875287
610541,Federico Garcia Lorca Elementary School,ES,Not on Probation,No,Average,53,58,Average,53,Average,58,Strong,74,Very Strong,82,Average,51,Strong,59,96.8,43.8,0,100,63,41.7,39.1,25.6,51.5,63.8,37.8,27.3,72.2,52.3,7.7,25,8.9,7.5,-1,-0.1,39.4,42.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,860,41.94001885,-87.72474354
609947,Alexander Graham Elementary School,ES,Not on Probation,No,Average,49,30,Weak,31,Weak,33,Weak,30,Average,41,Average,48,Average,51,92.5,27.4,95,92.1,76.7,47.4,59.4,38.8,51.6,76.2,44.4,31.3,66.7,49.3,5.9,35.3,20.8,11.1,1.7,-0.5,45.3,31.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,476,41.81329195,-87.64338051
609996,Charles N Holden Elementary School,ES,Not on Probation,No,Average,53,44,Average,50,Weak,35,Average,53,Average,51,Strong,54,Average,50,94.9,4.7,96,100,53.2,NDA,33.9,26.1,49.2,45.7,56.8,37.4,57.3,58.2,28,37.5,16.7,11.5,-0.8,0,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,600,41.83805473,-87.65380002
610245,Frederick A Douglass Academy High School,HS,Probation,No,Average,44,NDA,Weak,39,Weak,37,NDA,NDA,NDA,NDA,Average,50,Weak,44,79.2,28,94.7,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,13,12.3,13.8,13.5,0.5,14.8,1,5.1,52.8,39.5,354,41.89037849,-87.76763207
